地点名称,单位名称,前部-0x1E 可否刷怪(1可刷/2出击/空固定),前部-0x3C 未知-3C,前部-0x5A 未知-5A,前部-0x78 结构-78,前部-0x96 阵营(2普通红/3友方/4敌方),前部-0xB4 未知-B4,前部-0xD2 坐标行(1-based),前部-0xF0 坐标列(1-based),后部+0x1E 等级下限,后部+0x3C 等级上限(+10),后部+0x5A 未知+5A
荒廃した聖地 荒废的圣地,センタルア・イブ 森塔尔亚·伊布,,,,7,2,,14,e,24,2e,1
荒廃した聖地 荒废的圣地,狩猟骸骨 狩猎骸骨,,,,7,2,,5,a,24,2e,1
荒廃した聖地 荒废的圣地,砂塵ノセイフクシャ 砂尘之征服者,,,,7,2,,c,8,24,2e,1
荒廃した聖地 荒废的圣地,封錬の石巨人 封炼的石巨人,1,,,7,2,23,f,5,24,2e,1
封錬廠廊 封炼厂廊,先史遺物改修機 先史遗物改修机,,,4,7,2,,6,13,26,30,1
封錬廠廊 封炼厂廊,封錬機フォトノル 封炼机佛托诺尔,,,,7,2,,4,d,25,2f,1
封錬廠廊 封炼厂廊,霞廊の雷蛇 霞廊的雷蛇,,,,7,2,,1,3,25,2f,1
封錬廠廊 封炼厂廊,霞廊の雷蛇 霞廊的雷蛇,,,,7,2,,a,f,25,2f,1
封錬廠廊 封炼厂廊,砂塵ノセイフクシャ 砂尘之征服者,,,,7,2,,2,14,25,2f,1
封錬廠廊 封炼厂廊,水棲獣ピュネス 水栖兽皮内斯,,,,7,2,,6,7,25,2f,1
封錬廠廊 封炼厂廊,水棲獣ピュネス 水栖兽皮内斯,,,,7,2,,2,f,25,2f,1
封錬廠廊 封炼厂廊,封錬の石巨人 封炼的石巨人,,,,7,2,,9,13,25,2f,1
封錬廠廊 封炼厂廊,捕食箱,,,4,7,2,,2,b,25,2f,1
封錬廠廊 封炼厂廊,凶悪な捕食箱 凶恶的捕食箱,,,4,7,2,,9,b,25,2f,1
水焚の卿杜 水焚之卿杜,魔獣ギガデルピュネ 魔兽吉加德尔皮内,,,4,7,2,,a,b,28,32,1
水焚の卿杜 水焚之卿杜,連鎖の骸骨 连锁的骸骨,1,,,7,2,22,14,4,27,31,1
水焚の卿杜 水焚之卿杜,連鎖の骸骨 连锁的骸骨,,,,7,2,,f,7,27,31,1
水焚の卿杜 水焚之卿杜,連鎖の骸骨 连锁的骸骨,,,,7,2,,8,1,27,31,1
水焚の卿杜 水焚之卿杜,水棲獣ピュネス 水栖兽皮内斯,,,,7,2,,b,1,27,31,1
水焚の卿杜 水焚之卿杜,水棲獣ピュネス 水栖兽皮内斯,,,,7,2,,e,9,27,31,1
水焚の卿杜 水焚之卿杜,封錬機フォトノル 封炼机佛托诺尔,,,,7,2,,9,5,27,31,1
水焚の卿杜 水焚之卿杜,グレーターデーモン 大恶魔,,,,7,2,,12,5,27,31,1
水焚の卿杜 水焚之卿杜,霞廊の雷蛇 霞廊的雷蛇,,,,7,2,,11,d,27,31,1
水焚の卿杜 水焚之卿杜,センタルア・イブ 森塔尔亚·伊布,,,,7,2,,d,3,27,31,1
水焚の卿杜 水焚之卿杜,封錬の石巨人 封炼的石巨人,,,,7,2,,15,7,27,31,1
水焚の卿杜 水焚之卿杜,グロウハルピュア 格洛哈尔皮亚,,,,7,2,,15,d,27,31,1
水焚の卿杜 水焚之卿杜,グロウハルピュア 格洛哈尔皮亚,,,,7,2,,13,7,27,31,1
水焚の卿杜 水焚之卿杜,魔獣デルピュネ 魔兽德尔皮内,,,,7,2,,13,b,27,31,1
水焚の卿杜 水焚之卿杜,魔獣デルピュネ 魔兽德尔皮内,,,,7,2,,15,b,27,31,1
レザァリグラ柱廊 雷扎里格拉柱廊,火炎彫像 火焰雕像,,,,7,2,,e,6,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,火炎彫像 火焰雕像,,,,7,2,,13,6,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,火炎彫像 火焰雕像,,,,7,2,,a,1,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,連鎖の骸骨 连锁的骸骨,,,,7,2,,a,d,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,闇穿華兵 暗穿华兵,,,,7,2,,f,4,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,封錬の石巨人 封炼的石巨人,,,,7,2,,10,8,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,幻獣ダルクヒドラ 幻兽达尔库希德拉,,,,7,2,,6,1,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,グレーターデーモン 大恶魔,,,,7,2,,12,d,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,トレトメイデン 特雷特少女,,,,7,2,,e,c,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,角蜥蜴ワミロドン 角蜥蜴瓦米罗顿,,,,7,2,,6,6,28,32,1
レザァリグラ柱廊 雷扎里格拉柱廊,角蜥蜴ワミロドン 角蜥蜴瓦米罗顿,,,,7,2,,13,3,28,32,1
輝封廟門 辉封庙门,錬機工プラナミルス 炼机工普拉纳米尔斯,,1,2,,2,,,,2a,34,1
輝封廟門 辉封庙门,楯使霊 盾使灵,1,,,7,2,9,11,2,29,33,1
輝封廟門 辉封庙门,使縛の封錬機 使缚之封炼机,1,,,7,2,a,11,16,29,33,1
輝封廟門 辉封庙门,使縛の封錬機 使缚之封炼机,,,,7,2,,12,15,29,33,1
輝封廟門 辉封庙门,使縛の封錬機 使缚之封炼机,,,,7,2,,12,17,29,33,1
輝封廟門 辉封庙门,使縛の封錬機 使缚之封炼机,,,,7,2,,d,12,29,33,1
輝封廟門 辉封庙门,使縛の封錬機 使缚之封炼机,,,2,,2,,,,29,33,1
輝封廟門 辉封庙门,使縛の封錬機 使缚之封炼机,,,2,,2,,,,29,33,1
輝封廟門 辉封庙门,鎚使霊 锤使灵,,,,7,2,,d,7,29,33,1
輝封廟門 辉封庙门,楯使霊 盾使灵,,,,7,2,,12,1,29,33,1
輝封廟門 辉封庙门,楯使霊 盾使灵,,,,7,2,,12,3,29,33,1
輝封廟門 辉封庙门,癒使霊 愈使灵,,,2,,2,,,,29,33,1
輝封廟門 辉封庙门,癒使霊 愈使灵,,,2,,2,,,,29,33,1
輝封廟門 辉封庙门,癒使霊 愈使灵,,,,7,2,,9,5,29,33,1
輝封廟門 辉封庙门,癒使霊 愈使灵,,,,7,2,,8,13,29,33,1
輝封廟門 辉封庙门,癒使霊 愈使灵,,,,7,2,,8,1,29,33,1
輝封廟門 辉封庙门,封錬機フォトノル 封炼机佛托诺尔,,,,7,2,,a,2,29,33,1
輝封廟門 辉封庙门,封錬機フォトノル 封炼机佛托诺尔,,,,7,2,,a,16,29,33,1
輝封廟門 辉封庙门,ソルガッシュ封錬改 索尔加修封炼改,,,,7,2,,2,15,29,33,1
輝封廟門 辉封庙门,捕食箱,,,4,7,2,,5,9,29,33,1
輝封廟門 辉封庙门,凶悪な捕食箱 凶恶的捕食箱,,,4,7,2,,b,f,29,33,1
輝封廟門 辉封庙门,誘う捕食箱 引诱的捕食箱,,,4,7,2,,7,8,29,33,1
輝封廟門 辉封庙门,希少な捕食箱 稀有的捕食箱,,,4,7,2,,1,14,29,33,1
神々の古戦場 诸神的古战场,破裂飢狼 破裂饥狼,1,,,7,2,5,8,1,2a,34,1
神々の古戦場 诸神的古战场,破裂飢狼 破裂饥狼,1,,,7,2,a,8,f,2a,34,1
神々の古戦場 诸神的古战场,魔壁霊 魔壁灵,1,,,7,2,6,a,1,2a,34,1
神々の古戦場 诸神的古战场,魔壁霊 魔壁灵,1,,,7,2,b,a,f,2a,34,1
神々の古戦場 诸神的古战场,砂塵ノセイフクシャ 砂尘之征服者,1,,,7,2,7,7,7,2a,34,1
神々の古戦場 诸神的古战场,連鎖の骸骨 连锁的骸骨,1,,,7,2,8,b,6,2a,34,1
神々の古戦場 诸神的古战场,封錬機フォトノル 封炼机佛托诺尔,1,,,7,2,9,8,b,2a,34,1
神々の古戦場 诸神的古战场,エーグ呪霊種 埃古咒灵种,,,,7,2,,8,9,2a,34,1
神々の古戦場 诸神的古战场,這竜リムドラギル 爬龙利姆德拉吉尔,,,,7,2,,a,8,2a,34,1
神々の古戦場 诸神的古战场,封錬の石巨人 封炼的石巨人,,,,7,2,,b,a,2a,34,1
神々の古戦場 诸神的古战场,体格の良い男 体格健壮的男人,,,2,7,3,,3,a,2a,34,1
神々の古戦場 诸神的古战场,若い娘 年轻姑娘,,,2,7,3,,4,a,2a,34,1
神々の古戦場 诸神的古战场,若い娘 年轻姑娘,,,2,7,3,,4,9,2a,34,1
ミストメリラクーナ 米斯特梅利拉库娜,漆縁呪封師ガイダル 漆缘咒封师盖达鲁,,,2,7,2,,2,2,2c,36,1
ミストメリラクーナ 米斯特梅利拉库娜,悪しき精霊師 邪恶的精灵师,,,,7,2,,c,1,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,エーグ呪霊種 埃古咒灵种,,,,7,2,,8,2,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,地の大魔術師 地之大魔术师,,,,7,2,,10,7,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,水の大魔術師 水之大魔术师,,,,7,2,,11,8,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,火の大魔術師 火之大魔术师,,,,7,2,,d,b,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,風の大魔術師 风之大魔术师,,,,7,2,,e,a,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,悪しき精霊師 邪恶的精灵师,,,,7,2,,10,1,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,堕心の腐弓兵 堕心之腐弓兵,,,,7,2,,7,f,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,使縛の封錬機 使缚之封炼机,,,,7,2,,b,1,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,封錬鋼監 封炼钢监,,,,7,2,,a,5,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,ソルガッシュ封錬改 索尔加修封炼改,,,,7,2,,d,5,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,鎚使霊 锤使灵,,,,7,2,,4,5,2b,35,1
ミストメリラクーナ 米斯特梅利拉库娜,癒使霊 愈使灵,,,,7,2,,1,11,2b,35,1
破炎浄化の城 破炎净化之城,悪しき精霊師 邪恶的精灵师,,,,7,2,,2,2,21,2b,1
破炎浄化の城 破炎净化之城,悪しき精霊師 邪恶的精灵师,,,,7,2,,2,c,21,2b,1
破炎浄化の城 破炎净化之城,悪しき精霊師 邪恶的精灵师,,,,7,2,,c,2,21,2b,1
破炎浄化の城 破炎净化之城,悪しき精霊師 邪恶的精灵师,,,,7,2,,c,c,21,2b,1
破炎浄化の城 破炎净化之城,堕心の群れ 堕心之群,1,,,7,2,11,5,c,21,2b,1
破炎浄化の城 破炎净化之城,堕心の群れ 堕心之群,,,,7,2,,a,4,21,2b,1
破炎浄化の城 破炎净化之城,堕心の腐弓兵 堕心之腐弓兵,,,,7,2,,6,d,21,2b,1
破炎浄化の城 破炎净化之城,堕心の腐弓兵 堕心之腐弓兵,1,,,7,2,f,c,5,21,2b,1
破炎浄化の城 破炎净化之城,狂える男 发狂的男人,,,,7,2,,9,2,21,2b,1
破炎浄化の城 破炎净化之城,エーグ狩猟種 埃古狩猎种,,,,7,2,,a,8,21,2b,1
破炎浄化の城 破炎净化之城,獣人工作兵 兽人工兵,1,,,7,2,10,b,9,21,2b,1
破炎浄化の城 破炎净化之城,魔法砦,,,,7,2,,4,4,21,2b,1
破炎浄化の城 破炎净化之城,魔法砦,,,,7,2,,a,a,21,2b,1
破炎浄化の城 破炎净化之城,破裂飢狼 破裂饥狼,1,,,7,2,12,6,1,21,2b,1
追憶の広場 追忆的广场,城砦管理者ガイダル 城砦管理者盖达鲁,,,2,7,2,,11,f,23,2d,1
追憶の広場 追忆的广场,狂える男 发狂的男人,,,,7,2,,10,1,22,2c,1
追憶の広場 追忆的广场,魔導銃を持つ男 持魔导枪的男人,,,,7,2,,9,f,22,2c,1
追憶の広場 追忆的广场,魔導銃を持つ男 持魔导枪的男人,,,,7,2,,2,b,22,2c,1
追憶の広場 追忆的广场,魔導銃を持つ男 持魔导枪的男人,,,,7,2,,12,1,22,2c,1
追憶の広場 追忆的广场,堕心の腐弓兵 堕心之腐弓兵,,,,7,2,,4,7,22,2c,1
追憶の広場 追忆的广场,破裂飢狼 破裂饥狼,1,,,7,2,19,7,3,22,2c,1
追憶の広場 追忆的广场,イル＝レブルドル 伊尔-雷布尔多尔,1,,,7,2,1a,7,7,22,2c,1
追憶の広場 追忆的广场,闇穿華兵 暗穿华兵,,,,7,2,,2,c,22,2c,1
追憶の広場 追忆的广场,悪しき精霊師 邪恶的精灵师,,,,7,2,,8,6,22,2c,1
追憶の広場 追忆的广场,グレーターデーモン 大恶魔,,,,7,2,,b,4,22,2c,1
追憶の広場 追忆的广场,エーグ狩猟種 埃古狩猎种,,,,7,2,,d,6,22,2c,1
追憶の広場 追忆的广场,魔法砦,,,,7,2,,1,b,22,2c,1
追憶の広場 追忆的广场,魔法砦,,,,7,2,,9,10,22,2c,1
追憶の広場 追忆的广场,魔法砦,,,,7,2,,a,1,22,2c,1
追憶の広場 追忆的广场,若い娘 年轻姑娘,,,,7,3,,1,10,22,2c,1
追憶の広場 追忆的广场,若い娘 年轻姑娘,,,,7,3,,2,10,22,2c,1
追憶の広場 追忆的广场,若い娘 年轻姑娘,,,,7,3,,4,10,22,2c,1
追憶の広場 追忆的广场,体格の良い男 体格健壮的男人,,,,7,3,,11,5,22,2c,1
追憶の広場 追忆的广场,体格の良い男 体格健壮的男人,,,,7,3,,12,5,22,2c,1
城砦跡地 城砦遗迹地,雷蝶,,,,7,,,2,5,5,f,1
城砦跡地 城砦遗迹地,雷蝶,,,,7,,,6,7,5,f,1
城砦跡地 城砦遗迹地,雷蝶,,,,7,,,4,5,5,f,1
城砦跡地 城砦遗迹地,牙コウモリ 牙蝙蝠,,,,7,,,8,4,5,f,1
城砦跡地 城砦遗迹地,牙コウモリ 牙蝙蝠,,,,7,,,7,5,5,f,1
夜の広場１ 夜之广场１,吸魂霊 吸魂灵,1,,,7,2,3,1,1,16,20,1
夜の広場１ 夜之广场１,吸魂霊 吸魂灵,1,,,7,2,4,3,1,16,20,1
夜の広場１ 夜之广场１,吸魂霊 吸魂灵,,,,7,2,,7,1,16,20,1
夜の広場１ 夜之广场１,吸魂霊 吸魂灵,,,,7,2,,1,5,16,20,1
夜の広場１ 夜之广场１,吸魂霊 吸魂灵,,,,7,2,,5,1,16,20,1
夜の広場１ 夜之广场１,吸魂霊 吸魂灵,,,,7,2,,5,9,16,20,1
夜の広場１ 夜之广场１,吸魂霊 吸魂灵,,,,7,2,,9,5,16,20,1
夜の広場１ 夜之广场１,吸魂霊 吸魂灵,,,,7,2,,2,8,16,20,1
夜の広場１ 夜之广场１,動く家具 会动的家具,,,,7,2,,4,9,16,20,1
夜の広場１ 夜之广场１,動く家具 会动的家具,,,,7,2,,1,7,16,20,1
夜の広場１ 夜之广场１,動く家具 会动的家具,,,,7,2,,6,1,16,20,1
夜の広場２ 夜之广场２,死魂霊 死魂灵,1,,,7,2,3,1,1,16,20,1
夜の広場２ 夜之广场２,死魂霊 死魂灵,,,,7,2,,5,1,16,20,1
夜の広場２ 夜之广场２,死魂霊 死魂灵,1,,,7,2,6,9,9,16,20,1
夜の広場２ 夜之广场２,死魂霊 死魂灵,1,,,7,2,7,8,2,16,20,1
夜の広場２ 夜之广场２,死魂霊 死魂灵,,,,7,2,,1,5,16,20,1
夜の広場２ 夜之广场２,死魂霊 死魂灵,,,,7,2,,9,5,16,20,1
夜の広場２ 夜之广场２,動く家具 会动的家具,,,,7,2,,1,9,16,20,1
夜の広場２ 夜之广场２,動く家具 会动的家具,,,,7,2,,1,7,16,20,1
夜の広場２ 夜之广场２,動く家具 会动的家具,,,,7,2,,9,2,16,20,1
夜の広場２ 夜之广场２,毒噴飛鼠 毒喷飞鼠,1,,,7,2,8,2,8,16,20,1
夜の広場３ 夜之广场３,死魂霊 死魂灵,1,,,7,2,7,8,2,16,20,1
夜の広場３ 夜之广场３,死魂霊 死魂灵,1,,,7,2,9,2,1,16,20,1
夜の広場３ 夜之广场３,死魂霊 死魂灵,1,,,7,2,a,8,9,16,20,1
夜の広場３ 夜之广场３,死魂霊 死魂灵,1,,,7,2,8,2,8,16,20,1
夜の裏路地 夜之小巷,外套を纏った暗殺者 身披外套的暗杀者,,,2,7,2,,3,1,a,14,1
夜の裏路地 夜之小巷,牙コウモリ 牙蝙蝠,,,2,7,,,1,12,8,12,1
夜の裏路地 夜之小巷,牙コウモリ 牙蝙蝠,,,2,7,,,6,11,8,12,1
城砦野営地付近 城砦野营地附近,女騎士キスニル 女骑士姬斯尼尔,,,2,7,2,,4,c,d,17,1
城砦野営地付近 城砦野营地附近,インフルース騎士 因夫鲁斯骑士,,,2,7,2,,3,b,8,12,1
城砦野営地付近 城砦野营地附近,インフルース騎士 因夫鲁斯骑士,,,2,7,2,,5,b,8,12,1
城砦野営地付近 城砦野营地附近,インフルース騎士 因夫鲁斯骑士,,,2,,2,,,,8,12,1
城砦野営地付近 城砦野营地附近,インフルース騎士 因夫鲁斯骑士,,,2,,2,,,,8,12,1
城砦野営地付近 城砦野营地附近,街道警備兵 街道警备兵,,,2,7,2,,2,9,7,11,1
城砦野営地付近 城砦野营地附近,街道警備兵 街道警备兵,,,2,7,2,,6,9,7,11,1
城砦野営地付近 城砦野营地附近,街道警備兵 街道警备兵,,,2,,2,,,,7,11,1
砂蛍渓谷 砂萤溪谷,女騎士キスニル 女骑士姬斯尼尔,,,2,7,2,,c,c,11,1b,1
砂蛍渓谷 砂萤溪谷,インフルース騎士 因夫鲁斯骑士,1,,2,7,2,4,5,d,10,1a,1
砂蛍渓谷 砂萤溪谷,インフルース騎士 因夫鲁斯骑士,1,,2,7,2,5,9,d,10,1a,1
砂蛍渓谷 砂萤溪谷,インフルース騎士 因夫鲁斯骑士,1,,2,7,2,6,a,a,10,1a,1
砂蛍渓谷 砂萤溪谷,インフルース騎士 因夫鲁斯骑士,1,,2,7,2,8,d,4,10,1a,1
砂蛍渓谷 砂萤溪谷,インフルース騎士 因夫鲁斯骑士,2,,2,7,2,9,d,7,10,1a,1
砂蛍渓谷 砂萤溪谷,狙撃弓兵 狙击弓兵,1,,2,7,2,3,1,d,f,19,1
砂蛍渓谷 砂萤溪谷,狙撃弓兵 狙击弓兵,2,,2,7,2,6,a,a,f,19,1
砂蛍渓谷 砂萤溪谷,狙撃弓兵 狙击弓兵,1,,2,7,2,7,b,5,f,19,1
砂蛍渓谷 砂萤溪谷,狙撃弓兵 狙击弓兵,1,,2,7,2,9,d,7,f,19,1
グルーリャ城壁 古鲁利亚城壁,ギルシュ第三王子 吉尔什第三王子,,,2,,2,,,,12,1c,1
グルーリャ城壁 古鲁利亚城壁,霊虚二舞イ人ノ傀 灵虚双舞之人傀,,,2,7,2,,d,d,11,1b,1
グルーリャ城壁 古鲁利亚城壁,虎顎騎士団 虎颚骑士团,,,2,7,2,,7,e,10,1a,1
グルーリャ城壁 古鲁利亚城壁,虎顎騎士団 虎颚骑士团,,,2,7,2,,6,10,10,1a,1
グルーリャ城壁 古鲁利亚城壁,虎顎騎士団 虎颚骑士团,,,2,7,2,,7,11,10,1a,1
グルーリャ城壁 古鲁利亚城壁,虎顎騎士団 虎颚骑士团,,,2,7,2,,8,10,10,1a,1
グルーリャ城壁 古鲁利亚城壁,狙撃弓兵 狙击弓兵,1,,2,7,2,2,1,9,10,1a,1
グルーリャ城壁 古鲁利亚城壁,虎顎騎士団 虎颚骑士团,1,,2,7,2,3,d,9,10,1a,1
グルーリャ城壁 古鲁利亚城壁,虎顎騎士団 虎颚骑士团,1,,2,7,2,4,3,10,10,1a,1
グルーリャ城壁 古鲁利亚城壁,虎顎騎士団 虎颚骑士团,1,,2,7,2,5,b,10,10,1a,1
グルーリャ城壁 古鲁利亚城壁,虎顎騎士団 虎颚骑士团,1,,2,7,2,6,5,11,10,1a,1
グルーリャ城壁 古鲁利亚城壁,狙撃弓兵 狙击弓兵,1,,2,7,2,7,9,11,10,1a,1
グルーリャ城壁 古鲁利亚城壁,インフルース騎士 因夫鲁斯骑士,,,2,,3,,,,10,1a,1
グルーリャ城壁 古鲁利亚城壁,インフルース騎士 因夫鲁斯骑士,,,2,,3,,,,10,1a,1
グルーリャ城壁 古鲁利亚城壁,インフルース騎士 因夫鲁斯骑士,,,2,,3,,,,10,1a,1
グルーリャ城壁 古鲁利亚城壁,吸魂霊 吸魂灵,,,2,7,2,,c,c,10,1a,1
グルーリャ城壁 古鲁利亚城壁,吸魂霊 吸魂灵,,,2,7,2,,d,c,10,1a,1
グルーリャ城壁 古鲁利亚城壁,吸魂霊 吸魂灵,,,2,7,2,,c,e,10,1a,1
グルーリャ城壁 古鲁利亚城壁,吸魂霊 吸魂灵,,,2,7,2,,d,e,10,1a,1
グルーリャ城壁 古鲁利亚城壁,瓦礫 瓦砾,,,2,7,3,,4,b,10,1a,1
グルーリャ城壁 古鲁利亚城壁,瓦礫 瓦砾,,,2,7,3,,a,8,10,1a,1
グルーリャ城壁 古鲁利亚城壁,瓦礫 瓦砾,,,2,7,3,,b,5,10,1a,1
魔人墓楼・最奥部 魔人墓楼・最深处,ヴァーチェスラフ 瓦切斯拉夫,,,2,7,2,,2,5,18,22,1
魔人墓楼・最奥部 魔人墓楼・最深处,胞子骸骨 孢子骸骨,1,,,7,2,2,5,1,17,21,1
魔人墓楼・最奥部 魔人墓楼・最深处,死魂霊 死魂灵,1,,,7,2,3,5,9,17,21,1
死沼の入口 死沼的入口,シショウノロウキ 死沼的摺姬,,,2,7,2,,3,4,17,21,1
心学の村 心学之村,若い娘 年轻姑娘,,,,7,3,,6,6,19,23,1
心学の村 心学之村,体格の良い男 体格健壮的男人,,,,7,3,,6,7,19,23,1
心学の村 心学之村,体格の良い男 体格健壮的男人,,,,7,3,,7,7,19,23,1
心学の村 心学之村,胞子骸骨 孢子骸骨,,,,7,2,,6,b,19,23,1
心学の村 心学之村,黒ベコガノ 黑贝科加诺,,,,7,2,,b,a,19,23,1
心学の村 心学之村,エーグ狩猟種 埃古狩猎种,,,,,2,,,,19,23,1
心学の村 心学之村,毒噴飛鼠 毒喷飞鼠,,,,,2,,,,19,23,1
心学の村 心学之村,胞子骸骨 孢子骸骨,,,,,2,,,,19,23,1
胴部第三層区域 躯干第三层区域,魔神フォルネウス 魔神弗尔奈沃斯,,,2,7,2,,a,10,4b,55,1
胴部第三層区域 躯干第三层区域,輪極の黒蛭蛇 轮极之黑蛭蛇,1,,,7,2,4,5,c,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の黒蛭蛇 轮极之黑蛭蛇,1,,,7,2,9,f,c,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の黒蛭蛇 轮极之黑蛭蛇,1,,,7,2,b,3,10,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の黒蛭蛇 轮极之黑蛭蛇,1,,,7,2,e,11,10,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の黒蛭蛇 轮极之黑蛭蛇,,,,7,2,,8,e,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の黒蛭蛇 轮极之黑蛭蛇,,,,7,2,,c,e,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の蝕貝獣 轮极之蚀贝兽,1,,,7,2,6,9,c,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の蝕貝獣 轮极之蚀贝兽,1,,,7,2,7,b,c,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の蝕貝獣 轮极之蚀贝兽,1,,,7,2,a,1,10,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の蝕貝獣 轮极之蚀贝兽,1,,,7,2,f,13,10,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の蝕貝獣 轮极之蚀贝兽,1,,,7,2,c,9,11,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の蝕貝獣 轮极之蚀贝兽,1,,,7,2,d,b,11,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の蝕貝獣 轮极之蚀贝兽,,,,7,2,,9,f,4a,54,1
胴部第三層区域 躯干第三层区域,輪極の蝕貝獣 轮极之蚀贝兽,,,,7,2,,b,f,4a,54,1
胴部第三層区域 躯干第三层区域,連鎖の骸骨 连锁的骸骨,1,,,7,2,5,6,c,4a,54,1
胴部第三層区域 躯干第三层区域,連鎖の骸骨 连锁的骸骨,1,,,7,2,8,e,c,4a,54,1
胴部第三層区域 躯干第三层区域,連鎖の骸骨 连锁的骸骨,1,,,7,2,4,5,c,4a,54,1
胴部第三層区域 躯干第三层区域,連鎖の骸骨 连锁的骸骨,1,,,7,2,9,f,c,4a,54,1
雲海城砦 云海城砦,絶氷公カルメルグ 绝冰公卡尔梅尔格,,,2,7,2,,3,d,1e,28,1
雲海城砦 云海城砦,ストームドラゴン 风暴龙,,,,7,2,,2,c,1d,27,1
雲海城砦 云海城砦,ストームドラゴン 风暴龙,,,,7,2,,2,e,1d,27,1
雲海城砦 云海城砦,ドラゴニュート 德拉贡纽特,,,,7,2,,f,d,1d,27,1
雲海城砦 云海城砦,ドラゴニュート 德拉贡纽特,,,,7,2,,3,1,1d,27,1
雲海城砦 云海城砦,エーグ狩猟種 埃古狩猎种,,,,7,2,,5,a,1d,27,1
雲海城砦 云海城砦,這竜リムドラ 爬龙利姆德拉,,,,7,2,,1,9,1d,27,1
雲海城砦 云海城砦,幻獣ダルクヒドラ 幻兽达尔库希德拉,,,,7,2,,f,9,1d,27,1
雲海城砦 云海城砦,水棲獣スキュラ 水栖兽斯库拉,,,,7,2,,8,3,1d,27,1
雲海城砦 云海城砦,這竜リムドラギル 爬龙利姆德拉吉尔,,,,7,2,,f,6,1d,27,1
雲海城砦 云海城砦,ストームドラゴン 风暴龙,,,,7,2,,e,3,1d,27,1
竜閣の強襲路 龙阁强袭路,絶氷公カルメルグ 绝冰公卡尔梅尔格,,,2,7,2,,3,7,1f,29,1
竜閣の強襲路 龙阁强袭路,ドラゴニュート 德拉贡纽特,,,,7,2,,7,7,1e,28,1
竜閣の強襲路 龙阁强袭路,ドラゴニュート 德拉贡纽特,,,,7,2,,7,8,1e,28,1
竜閣の強襲路 龙阁强袭路,竜閣の蒼兵 龙阁的苍兵,,,,7,2,,b,4,1e,28,1
竜閣の強襲路 龙阁强袭路,竜閣の蒼兵 龙阁的苍兵,,,,7,2,,d,9,1e,28,1
竜閣の強襲路 龙阁强袭路,ストームドラゴン 风暴龙,1,,,7,2,5,a,5,1e,28,1
竜閣の強襲路 龙阁强袭路,ストームドラゴン 风暴龙,,,,7,2,,c,3,1e,28,1
竜閣の強襲路 龙阁强袭路,幻獣ダルクヒドラ 幻兽达尔库希德拉,,,,7,2,,d,7,1e,28,1
竜閣の強襲路 龙阁强袭路,魔法砦,,,,7,2,,a,2,1e,28,1
竜閣の強襲路 龙阁强袭路,ドラゴニュート 德拉贡纽特,,,,,4,,,,1e,28,1
竜閣の強襲路 龙阁强袭路,ドラゴニュート 德拉贡纽特,,,,,4,,,,1e,28,1
竜閣の強襲路 龙阁强袭路,ドラゴニュート 德拉贡纽特,,,,,4,,,,1e,28,1
頭部防衛区域 头部防卫区域,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,d,4,1f,29,1
頭部防衛区域 头部防卫区域,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,d,5,1f,29,1
頭部防衛区域 头部防卫区域,獅峰狙撃兵 狮峰狙击兵,,,,7,2,,d,6,1f,29,1
頭部防衛区域 头部防卫区域,獅峰狙撃兵 狮峰狙击兵,1,,,7,2,5,e,5,1f,29,1
